index,ID,评语,positive_prob,confidence,negative_prob,sentiment,情感极性判断,平均分,Tag
455,8.43E+18,论文选题与研究内容和学科领域有偏差，选题与已公开发表论文相近，近5年的参考文献比例偏少。摘要部分逻辑性差，缺少对设计结果及最终结论的描述。,0.000208518,0.999537,0.999792,0,负向,80,8
456,7.45E+18,"对本学科领域国内外发展现状和学术动态的了解还不全面，论文创新性及价值一般。基础内容所占篇幅偏多（1） 实验只验证了基于JPPNet的改进算法，应加入其它网络模型算法，以进一步增强试验可信度；
（2） 实验分析中多次提到“复杂度”，但并未给出定量分析。",0.00286009,0.993644,0.99714,0,负向,82,8
457,4.98E+17,"论文分别采用阈值法、支持向量机、K 近邻、随机森林、逻辑回归和卷积神经网络等六种分类算法对全天相机夜间云图进行自动分类，并对分类结果进行比较分析，结论是每一种方法都还存在其片面性。由于图像处理技术的迅速发展，希望能够实现将多种分类方法进行有效融合，并应用到研究课题中，从而进一步提高全天相机夜间云图自动分类的准确率。论文反应了作者对专业基础理论及课题方面的理论知识掌握深入、牢固，并具有能将这些理论应用于解决实际问题的能力。本论文主要基于已有算法，将六种分类算法的分类结果进行比较分析，数据详实，但在创新性方面略有欠缺。1. P12页，最后一段，最后一句话，字体大小不对
2. 英文摘要和英文图题的语法错误较多
3. 参考文献的格式不统一，有的杂志名称斜体，有的没有斜体，文献[59]没有杂志的名称",0.955981,0.90218,0.044019,2,正向,83,8
458,7.63E+18,"论文“小型辉光放电系统改进及在镀锌板分析中的应用”简化了传统辉光放电光谱分析仪的大型结构，增加了样品冷却装置的改进；研究了采用此系统分析镀锌板样品时最优的工作参数，并在最优工作参数下对不同厚度的镀锌板样品进行了沿深度方向的逐层分析。
论文缺乏与大型结构的对比分析，缺乏必要的理论分析和推导过程，仅用实验结果说明其合理性，还不够充分。
论文反应了作者对专业基础理论及课题方面的理论知识掌握深入、牢固，并具有能将这些理论应用于解决实际问题的能力。论文工作内容饱满，数据翔实，理论分析正确，论文撰写条理清楚，层次清晰，图表规范，符合逻辑，但对系统的稳定性研究方面，数据的处理和分析有待完善。1. 图3-1，X1的数据在图中没有显示出来
2. 图3-1，图3-2中三组数据的曲线有什么区别，在文中没有进行分析讨论
3. 公式（3.3）的标号串行了
4. 参考文献的格式不统一",0.860183,0.689295,0.139817,2,正向,84,8
459,1.48E+17,"论文“基于稀疏模型与随机游走算法的肺部大肿瘤分割”提出了基于稀疏模型的肺实质分割方法和基于随机游走算法的肺肿瘤分割方法，对于精确的放射治疗计划和治疗反应评估至关重要。从论文中未能系统地看到在肺部大肿瘤分割应用中不同图像处理技术的优势及发展现状，论文中采用的研究方法，未充分说明在临床治疗应用中还受哪些因素制约，实际真正应用如何。论文反应了作者对专业基础理论及课题方面的理论知识掌握深入、牢固，并具有能将这些理论应用于解决实际问题的能力。论文工作内容饱满，论文设计的自动生成种子点的方法能提高实验效率，但在验证该方法的准确度并与其他方法比较时，只采用了单一评价指标SI来衡量，未给出DSC和BHD相关的数据；另外，对复杂结构大肿瘤，基于形态学技术的自适应生成种子点方法是否是最优的，论文中未提及并做相应分析。1. 论文对原理性的描述和各种方法的介绍，所占篇幅较大，而自己的工作量显得不足。
2. 图4-6给出了12幅图像，文中没有对这些图的信息和区别进行深入的分析，图4-8也是类似的情况。",0.891567,0.759038,0.108433,2,正向,87,8
460,3.55E+18,部分公式中存在乱码；文中数字描述格式应统一（如第1页关于事故死亡人数的描述）；部分语句论述逻辑需改进（如第2页首段最后一句等）；第2页的三、四段重复。文中存在多处错别字、病句（如“有了这些法规滞后，”等）；存在中英文标点混用、英文缩写大小写混用；部分图表的刻度坐标显示不清；结论提炼程度欠佳。对于软件介绍内容过多，对主要研究内容论证较少；2.对于有限仿真分析所包含的材料属性、边界条件、网格处理等关键技术问题缺乏准确的论证；3.对于仿真结果和改进措施的评判不够充分；4.结论凝练不够，没有形成有效的结论成果；5.文中部分公式、符号、图表格式不符合要求；6.参考文献信息陈旧，部分参考文献格式不符合要求。论文的选题较好，论文中图3-8和3-11纵坐标应该为加速度，论文中的表述不对。总体上论文的研究深度有待提高，论述的凝练不够。,0.000269764,0.9994,0.99973,0,负向,60,8
461,7.92E+18,"1.摘要翻译有欠通顺之处，如“中国的”翻译为“China’s”。
2.有部分不通顺之处和错别字，如第5页第11行“谢康”应为“谢康和”，第8页第3行“第一提出”是否应为“第一次提出”？ “韩女才”是否应为“韩汝才”？
3.第三章中各种预测方法的预测公式、计算参数所代表的意义以及预测的具体过程应加以详述。
4.曲线拟合与灰色模型的准确性比较应加以详述。
5.本文的研究成果对依托项目有无指导作用？
论文正文部分51页，其中引言和第1章绪论就占了20页，剩余的30页内容显得偏少，显示工作量满足不了硕士论文要求。绪论部分介绍的太分散，没有概括，很多内容与正文之间的联系不是很紧密。文中第2章、第3章和第4章介绍的原理太多，自己分析的内容太少。文中第2章沉降曲线图的数据是2000年，离现在时间太远了，分析的意义不大。第1章研究内容中出现了引用的参考文献38，这个没有必要。第4章图13和图15出现了很多虚线，表示什么意思，应说明。很多公式中符号与下面文字说明的符号不一致。文中得到结论太简单，不明确，指导价值不大。论文选题尚可，但所采用曲线拟合和灰色预测等研究方法非常常见，论文中对此并无新的改进或创新之处，工作量极为单薄，且并无监测方法研究内容，与题目不符。绪论组织混乱，行文不严谨，对行业动态掌握比较欠缺。灰色预测是文中的主要工作，分析验算叙述不详，多处存在缺陷、错误或前后矛盾之处。正文存在多处简单格式错误，引文极不规范，口语化表达明显。",0.116596,0.740897,0.883404,0,负向,64,8
462,4.44E+18,"1.研究主攻方向不清晰：题目中英文不一致，正文涉及多星，中文题目是双星？2.论文正文章节逻辑不清晰，部分章节与章节标题不匹配。如第四章，冗余罗列内容过多，无算法相应的内容。3、英文封面学科错误（管理硕士）。4、无中文摘要。1 英文摘要中一些句子存在语法问题，学位论文一词不能翻译为“paper”，应该是 “thesis”或“dissertation（美语中特指博士学位论文）”。
2 第一章中“配电网故障定位研究现状”撰写过于简陋，引用的文献只有9篇（文献[6]至文献[14]），不能反映作者对本课题的研究现状有一个全面的了解。
3 文中在进行算法选择时缺乏对比分析，难以验证所选算法的优越性。
4 文中的仿真和实验较少，无法有力支撑文章所提的故障定位系统的有效性。
5 近五年的参考文献太少，不能体现作者对国内外研究现状有一个全面的了解。
论文研究基于双卫星定位的电力熊接地故障定位，选题具有很重要的现实意义，虽然研究工作不够深入，但是工程实践环节较为丰富，作为在职培养研究生，工作量基本合理。",0.000475608,0.998943,0.999524,0,负向,65,8
463,5.50E+18,"1 英文摘要中一些句子存在语法问题，学位论文一词不能翻译为“paper”，应该是 “thesis”或“dissertation（美语中特指博士学位论文）”。
2 在第一章抽油机的发展趋势中引用的文献太少，引用的文献只有10篇（文献[4]至文献[13]），不能反映作者对本课题的研究现状有一个全面的了解。
3 电机效率测量模型还可以进一步完善，在检测电机效率部分，仅用电机的功率因数作为衡量指标是不够全面的。
4 近五年的参考文献太少，且过多引用硕博毕业论文。
5 在论文撰写上，文中部分图存在不够清晰，坐标及图例文字不统一等问题。
论文研究电机软启动器的模糊控制策略，选题新颖性不足，研究内容相对比较传统，知识更新点有所欠缺，但论文工作量尚算合理。1. 论文整体写作结构不清晰，应该进行精简，着重突出自己的研究工作；摘要部分没有逻辑，也没有层次，应该针对自己研究问题的深入或研究方法的创新就行修改，应该呈现首先，其次、再次的递进关系。英文摘要要用一般现在时，被动语态。
2. 文章整体创新性不够，前言部分需要再详细些；多处写作不符合科技论文写作规范，如“在日常实际采油的过程中“大马拉小车”的现象非常普遍”。
3．2，3章要进行删减；4，5，6章是作者的研究工作，但只是传统的PID及模糊控制，创新性不够，硬件电路设计和系统控制软件编程介绍不够详细，整篇论文没有自己设计的东西。",0.0970486,0.784337,0.902951,0,负向,65,8
464,3.96E+16,"1.论文题目为公路边坡稳定性分析及治理措施研究，绪论部分对边坡失稳分析方法进行了论述，但未对治理措施进行分析；
2.论文针对某边坡工程进行了计算分析，计算和分析过程略显薄弱，所提边坡治理措施的普适性较差。
3.参考文献格式不规范，如[21]、[30]、[31]等。模型的建立过程应该详细描述。
（2）计算结果云图较多，具体数值数据较少。
（3）整体研究内容偏少。
论文题目定位过于宽泛，不切合论文实际研究内容。研究过程和结论提炼方面缺乏严谨有逻辑的论述。工作量偏少，文字和图表质量有待提高。",0.000974274,0.997835,0.999026,0,负向,66,8
465,3.95E+18,"1.虽列入54篇参考文献，但正文综述不充分和全面。2.论文规范性欠缺：英文学科名称错误（管理硕士）；英文摘要很多机器翻译痕迹并多处语法问题，“台区线损”中台区竟然翻译为“Taiwan area”！3.系统明显缺乏数据和数据量统计信息，尤其最后BP-神经网络，较为陈旧，并无数据样本描述，因而P47结果可信性不高。1、论文选题较符合职业需要，但是研究内容缺乏深度，论文主体内容属于构建了信息系统；2、论文属于内容堆砌，缺乏内在必要性联系，行文结构存在问题，如4.6节BP神经网络算法不宜写在“第四章 系统实现”中；3、参考文献格式不统一，如：一会儿名在前且略写，一会儿名在后略略写，一会儿名姓均给出；4、页眉与实际章节不对应，如第三章的内容，第二章的页眉；5、表格存在跨页现象，如表2-1。1 英文摘要中一些句子存在语法问题，学位论文一词不能翻译为“paper”，应该是 “thesis”或“dissertation（美语中特指博士学位论文）”。
2 国内外研究现状撰写过于简陋，引用的文献只有9篇，不能反映作者对本课题的研究现状有一个全面的了解。
3 在反窃电系统需求分析和系统软件设计的合理性论证上还不够完善。
4 缺乏足够的实验及分析，比如对于BP神经网络算法的有效性缺乏有力的实验支撑和与其它方法的实验对比。
5 论文撰写格式有待完善，比如参考文献的撰写格式不规范。",0.000306873,0.999318,0.999693,0,负向,66,8
466,3.41E+18,论文“基于WebGIS 的矿山安全标准化办公系统设计与实现”实现了矿山安全标准化办公系统，重点设计和实现了地图服务相关关键技术，整体创新性一般，研究科学深度不够，研究过程较完整，基本系统得到实现，希望再增加一些研究中需要解决的科学问题，提高科学特性。论文研究矿山安全标准化办公系统，需求分析阶段仅给出用户用例图，没有完成详细的系统需求分析。详细设计中缺少类图反映整个系统的静态结构，系统测试对部分功能进行了功能测试，缺少系统运行稳定性、安全性测试，研究缺乏创新性。选题符合计算机专硕要求。论文题目表达清晰、恰当；创新性不强。,0.352617,0.216406,0.647383,0,负向,68,8
467,3.72E+18,分析、推理过于简单。《A公司地铁项目融资问题研究》选题立足于企业发展实际需求，具有一定的实践意义。论文研究目标基本明确，研究思路基本清晰，但只是简单的罗列文献，没有对文献的总结，参考文献尾注、脚注混用，对问题分析不深入，政策建议较为泛泛，部分图表、缺乏数据来源。理论基础不足。,0.0450512,0.899886,0.954949,0,负向,69,8
468,8.03E+18,略显浅显。《唐山市地下综合管廊PPP项目全过程财政投资评审研究》选题立足于社会实际问题，具有一定的实践意义。论文研究目标基本明确，研究思路基本清晰，但文献综述部分只有文献的“述”没有文献的“综”，近三年参考文献较少，且参考文献格式不统一。理论基础不足,0.134391,0.701352,0.865609,0,负向,69,8
469,5.96E+18,论文对新能源汽车动力总成及悬置系统的设计进行了研究，开发了针对电动汽车动力总成悬置系统设计计算的Matlab GUI软件，分析论证充分，具有一定的工程应用价值。但存在一下问题：1.正文论证中公式、符号格式不符合要求；2.大部分部分图、表格式不符合要求；3.参考文献格式不符合要求。该论文提出了纯电动汽车悬置动刚度和安装位置的设计方法，采用五参数模型表征液阻悬置的动态特性。但是文章整体布置不合理，与前三章相比第四章篇幅较短、内容略显匮乏从论文格式看，该篇论文图表和公式不规范。,0.0025549,0.994322,0.997445,0,负向,70,8
470,9.66E+17,"引用文献较为老旧，近三年中外文献较少，不能很好体现对研究动态和研究创新性的准确掌握，且与文后参考文献编号不能对应；第四章评价模型与第五章评价结果分析间缺少适当的评价过程，数据应用及评价结果给出显得突兀。1）论文对国外研究现状的阐述不清，同时语句不通，逻辑性不强；论文参考文献中近三年的文献资料较少，国内外现状描述中存在与研究题目不相关的内容；
2）论文语言不通的情况较多；
3）文中没有阐述德尔菲法是如何运用的，没有调查表；
4）作为研究生论文，论文理论深度有待提升。
（1）说明评价用的定量数据来源；（2）期刊类参考文献格式不规范，需修改。",7.17E-05,0.999841,0.999928,0,负向,70,8
471,6.99E+18,"全文对“未利用地”未明确界定和说明，主要体现为项目开发前后效益对比分析；引用文献较为老旧，近三年中外文献特别是效益分析文献较少，不能很好体现对研究动态的准确掌握；实证部分工程技术说明与后续效益评价关联性不够紧密。1）国内外研究现状需进行补充完善，论述不够充分，同时所参考的文献中近三年的文献资料较少，同时国内现状描述中存在与研究题目不相关的内容；
2）论文语言不通的情况较多；
3）文中未对土地开发工程进行界定，同时文中所罗列的“土地开发工程效益评价的理论基础”中的理论与本文关系不紧密；
4）论文应明确是“评价”还是“评估”。
应进一步收集国内外相关文献；专家打分表应作为附录。",0.00780535,0.982655,0.992195,0,负向,70,8
472,6.38E+18,"论文中对自己的工作总结、结果分析不够充分；论文中的图表、曲线绘制不符合科技论文写作规范；流程图的绘制不符合标准；正文中多处文字行间距不一致。1、 论文题目不通顺。
2、 文中口语化较严重，逻辑性较差。
3、论文创新性一般。
该论文设计了针对桁条和舱体的装配机器人，论据充分可靠，理论基础扎实，具有一定的科学意义。论文完成过程中引证资料详实，引文较规范，逻辑清晰，但表述欠准确流畅，撰写欠规范，未充分体现该机构在现阶段的优势和创新性设计。统筹全篇，该论文基本达到全国硕士学位的毕业标准。",0.0826283,0.816382,0.917372,0,负向,70,8
473,7.20E+18,有个别错误的英文缩写；论文“基于特征判别的多源信息融合方法研究”选题有一定的实际应用意义，研究创新性一般。研究过程完整，研究思路较清晰，研究具有较好的实际应用参考价值。希望把研究结果的效果进行通用的理论分析或与已有的算法比较，提高研究成果的通用性和科学价值。论文实际性内容不多、工作量不够。”D-S”、”DS”、“Dempster”混用，反应出写作不够严谨。在P6页，作者提到“利用聚类分析、Fisher判别分析等….”、“BEYES”（应该是“Bayes”）、“模糊逻辑”等，但正文中并未出现所提及的研究内容， 前后描述存在诸多不一致！,0.0255631,0.943193,0.974437,0,负向,70,8
474,8.79E+18,方案分析欠深入。《HN公司光伏发电项目风险管理研究》选题立足于社会实际问题，具有一定的实践意义。论文研究目标基本明确，研究思路基本清晰，但论文技术路线图较简单，“3.2.3项目风险因素识别过程”中使用专家咨询法找出关键风险因素，却未在论文研究方法中说明。风险临界值的分析不足。,0.292895,0.349123,0.707105,0,负向,70,8
475,8.82E+18,该论文主要内容为漳河干流治理工程初步设计，作者没有明确说明本人所完成的工作部分，论文在科学性和创新性方面不足，文中所列参考文献，尤其是外文文献与本文内容相关性不大。1）该文几乎完全按照设计报告格式，无绪论等，是否符合培养单位的硕士论文撰写要求？2）参考文献胡乱标注，无实质引用（如文献21、22、23等多处），且有的参考文献论文名称与发表期刊不对应（如[21]）；3）按照《工程硕士不同形式学位论文基本要求及评价指标》要求:未对比分析国内外同类设计的特点，在总结中未明确指出作者在设计中的新思路或新见解。1.设计报告内容全面，设计内容较多，应重点突出学生自己工作内容；2.概预算编制的依据中水总116号文已经过时，应选用最新的；3.施工组织设计内容过于简单，应有主要工种的施工方法和施工进度安排。,0.0158946,0.964679,0.984105,0,负向,70,8
476,7.15E+18,"摘要撰写不够规范；国内外现状的撰写不规范，文献的引用不规范；论文写作不够规范。论文提出基于注意力网络的细粒度图像分类方法，但是仍存在以下不足：公式编辑不规范，文中引用和公式中标量不一致；论文格式不规范；数据库训练集数量较小，缺少鲁棒性分析。1、 作者为论文写作所进行的相关研究和实践工作不够深入，解决实际问题水平有所欠缺
2、 论文规范性欠缺。",0.000148464,0.99967,0.999852,0,负向,71,8
477,4.55E+18,"论文对微电网短期负荷预测及调度进行研究，虽然研究工作不够深入，但是工程背景丰富，作为非全日制硕士研究生论文来说，工作量较为充足。论文综合使用自适应变异粒子群优化算法和BP学习算法优化BP神经网络，并将所提方法应用于微电网短期负荷预测。在优化算法综合运用层面，具有一定的创新性。论文不足之处在于：
相对于BP网络的参数，BP网络的结构可能对预测精度的影响更大，论文中没有提出较好的解决方法。
1. 论文整体写作结构不清晰，应该进行精简，着重突出自己的研究工作；摘要部分没有逻辑，也没有层次，应该针对自己研究问题的深入或研究方法的创新就行修改。对应的英文摘要一并修改。
2．作者应突出研究工作的创新性，基于BP神经网络的算法识别课题太老，优化算法的改进有限，没体现对问题的创新或对神经网络方法的创新，第三章内容可删掉，已有知识不需赘述。
3. 图，表及公式不符合规范，尤其BP神经网络结构图，人工神经元网络模型等，需要重新按规范画出，参考文献偏旧，国内外高水平期刊文献太少，不足20%。",0.875389,0.723086,0.124611,2,正向,71,8
478,7.39E+18,"1.图2.1、2.2标题应放置于图的下方，雷电、台风加入人工因素的初衷在哪？格式存在问题，图位置与图名图号对应不上，要重点加以修改；2.建立的模型如何与自然灾害多灾种耦合文中体现不完全。评价二级指标的选取缺乏理论依据；工程应用选在天津南港工业区，台风、地震的影响非常小，因此开展多灾种耦合风险评估意义不大。建议工程应用选在雷电、台风、地震灾害明显的区域。1、英文摘要需要重新排版。
2、图2-7、图2-8的标题和图需要重新排版。
3、表 4-2：多灾种耦合下化工园区选址安全自然条件因素赋值，具体数值没有科学依据和论证过程。同样表4-3多灾种耦合下化工园区选址安全自然条件等级划分也没有详细说明。",0.00198568,0.995587,0.998014,0,负向,71,8
479,4.20E+18,"建议在以下方面进行修改：
一、第3章 现代牧业商河牧场的规划设计路径部分与论文主题关系不大，建议调整。
二、第4章 应突出绿色建筑设计部分，与绿色建筑设计无关内容不宜过多。建议合理整合绿色建筑评价部分。
论文基本满足工程硕士毕业论文的有关要求。论文不足：1、论文介绍了项目的情况，在绿色建筑设计方面论述较少且都是通常做法，创新性明显不足。2、绿色设计并不只包含绿色建筑设计，其他相关论述欠缺。3、部分文字和图纸的规范性有待提高。
专家评语（主要提出论文不足之处）：
1、 规范摘要，应包含研究目的、意义、方法、结果和结论；进一步提炼结论，对主要的结论性内容进行论述。
2、 完善、深化国内外研究现状
3、 进一步明确绿色设计和绿色建筑设计的关系。
4、 第三章牧场的规划设计应结合绿色设计论述，而不是按照设计过程进行介绍。
5、 规范参考文献格式。",0.109862,0.755862,0.890138,0,负向,71,8
480,7.26E+18,"1.2.2部分应放在文献综述中；格式存在较大问题，图位置与其对应的图名图号对应不上，建议重点修改；
2.论文中提出的6种工况在后文中未得到体现，建议修改。
论文在阐述研究现状时，提出目前存在的问题。但研究内容并没有针对相关问题开展相关研究，选题缺乏创新性。
  论文根据工程概况，提出了6种工况条件，在后面的模拟研究应该针对6种工况进行研究，从而选出最优施工方案。
1、图3-1、图3-2的标题和图需要重新排版。
2、P19页，第二段，语言表示需要修改。
3、1.3提出两个存在问题：列车运行产生的影响、既有车站初始应力的变化。而论文开展的研究内容针对这两个方面涉及较少，分析不够透彻。",0.00239436,0.994679,0.997606,0,负向,71,8
481,4.17E+18,"1)对现有技术缺乏必要和足够的综述，没有清楚地总结出现有技术存在的问题和应对思路，立论依据不充分。
2)创新性不够，创新点不突出。而且仅做了仿真分析，缺少实验验证环节。论文第二章内容为基础理论，不是研究内容。
2.英文摘要书写水平有待提高。
3.应用有限元法，对研究对象进行了分析，论文工作量偏少。第4.2.1小节，在分析冷却水流量对降温效果的影响时，流量范围选择为14.6-36.5[m^3/h]，覆盖范围太窄，导致作者得出“随着水流量增大，物料降温只有小幅度下降”、“冷却水流量对物料降温影响不大”的片面甚至错误的结论。建议改变流量的数量级，进行更多的计算。建议增加“导热介质对降温效果的影响”分析，全面提升冷却效果。",0.000143575,0.999681,0.999856,0,负向,71,8
482,2.77E+18,结论分析欠深入。《天津房地产业与经济发展相互作用研究》一文相对专业硕士学位论文而言选题过大。论文研究思路基本清晰，研究目标基本明确，研究路线设计基本合理，理论层面的分析较少，对问题的分析不够深入，提出的政策建议针对性不够强。选题太大。,0.580511,0.0678016,0.419489,2,正向,71,8
483,1.89E+17,作者的发现、分析、解决实际问题方案欠深入。《F集团物资供销分公司供应物流的优化研究》选题立足于企业实际问题，具有一定的实践意义。论文研究目标基本明确，研究思路基本清晰，但作者对研究方法掌握程度一般，“理论联系实际”不是研究方法，技术路线图不完整，既然可以从经济效果与应用效果评价物资供销分公司供应物流的优化方案，说明优化方案已经实施，那么本文的贡献在哪里？优化的理论依据。,0.418396,0.0702311,0.581604,0,负向,71,8
484,4.35E+18,（1）论文研究内容表述可以简化，如在普通的电路细节方面表达可以简化。论文对于研究现状部分介绍需要加强，文献和内容过于陈旧，缺少最新的文献信息和现状介绍。作为设计类论文，文中并未给出机械及电气系统的具体设计要求，也未进行详细的需求分析，而是直接进行设计和选型，这种做法与工程实践惯例严重不符，因此，论文成果的可信性较差，更像是一本拼凑的论文。,0.000683495,0.998481,0.999316,0,负向,72,8
485,3.92E+18,结论分析欠深入。《ZLD节点工程社会稳定风险管理研究》选题立足于社会发展实际问题，具有一定的实践意义。论文研究目标基本明确，研究思路基本清晰，但论文并未对通过问卷调查和访谈得到的结果进行详细分析，缺乏相关理论支持，且近三年参考文献较少。论文类似工作报告,0.70465,0.343667,0.29535,2,正向,72,8
486,4.38E+18,英文摘要有很多不恰当的表达。论文的实验数据不够充分。本研究对文献资料掌握不够深入、综合。对行业最新动态掌握的准确性欠缺。论文设计并实现了基于主成分分析算法的人脸识别系统，但仍有以下不足：PCA和SVM已研究广泛成熟，论文创新性较差；参考文献引用不规范，格式不统一，年份过于老旧；,0.0249786,0.944492,0.975021,0,负向,72,8
487,2.77E+18,"论文内容和研究工作显然更侧重纯理论研究，不适合专业硕士论文内容，没有任何工程背景和实践环节。1） 论文正文中存在多处疑似英文文献直译生硬之处； 
（2） 论文摘要和结论部分存在多处语病，对论文主要工作及取得的成果表述不够明确。
（3） 4.4 实例仿真中给出的模型表达式与4.2 系统的描述和状态特征不一致。
论文针对模糊采样控制系统的稳定性分析和控制器设计问题，研究了时变延时、变采样周期以及随机不确定性的采样控制系统。通过Lyapunov 泛函稳定性理论，得到线性矩阵不等式稳定性判据的分析和设计，给出更有效的控制器设计方法。该论文选题新颖，结构清晰，理论推导无误，仿真结果正确。全文结构紧凑合理，具有一定的理论价值，是一篇较好的硕士论文。论文建议作者进行改进，结构图2，4应该更规范，第四章的仿真结果图及仿真分析应该更丰富些。",0.0890142,0.802191,0.910986,0,负向,72,8
488,6.50E+18,"1 英文摘要中一些句子存在语法问题，学位论文一词不能翻译为“paper”，应该是 “thesis”或“dissertation（美语中特指博士学位论文）”。
2 第一章“面部表情识别国内外发展现状”的撰写过于简陋，引用的文献只有11篇（文献[8]至今文献[18]），不能反映作者对本课题的研究现状有一个全面的了解。
3 缺少实验对比分析，在神经网络训练过程中，为了减小时间复杂度选用的非重叠池化，但对于精度如何考虑也得解释。
4 在实验部分，对实验方法描述不够详细，且没有实验硬件环境和数据集划分等内容的描述，其交互界面实验结果展示不充分。
5 近五年的参考文献太少。
论文工作量较为饱满，论文写作也符合科技论文规范，但研究工作的深度略显不足，表情识别种类还显得比较单一。1. 论文整体写作结构不清晰，应该进行精简，着重突出自己的研究工作；摘要部分没有逻辑，也没有层次，应该针对自己研究问题的深入或研究方法的创新就行修改，应该呈现首先，其次、再次的递进关系。对应的英文摘要一并修改。
2．作者应突出研究工作创新性，基于卷积神经网络的算法识别，课题太老，没体现对问题的创新或对卷积神经网络方法的创新，应该1.5小节之前加研究动机及创新性。
3. 图，表及公式不符合规范，尤其神经网络结构图，径向基神经网络模型等，需要重新按规范画出，参考文献偏旧，国内外高水平期刊文献太少。",0.0329807,0.926709,0.967019,0,负向,72,8
489,5.36E+18,"有关于该选题的国内外研究现状阐述不清，
欠缺设计实践的设计理论支撑。本论文缺少设计理论支撑。在设计实践中缺少人机关系分析，呈现出设计单薄、单向思维等问题。论文设计与应用实践的创新不足，沙滩垃圾清理车设计的实践应用性不强。",0.000238126,0.999471,0.999762,0,负向,72,8
490,2.08E+18,论文开展了智能翻身医用床垫的设计与研发，包括智能翻身医用床垫的本体设计、控制系统设计等，研究内容充实，但仍存在一些问题，如文献写作部分不认真。该论文叙述了智能翻身床的设计，大篇幅叙述了各种器件的选择及原理，本身的设计创新点并未陈述，同时所做的设计并未进行性能验证。,0.243891,0.45802,0.756109,0,负向,72,8
491,6.03E+18,"（1）阐述了诸多公知的运动学分析方法，没有给出针对研究对象的具体求解表达。
（2）一些计算图表达不清，小结与结论的总结不够。
（3）研究深度不够，表达了过多的普通的液压系统设计。
论文主要针对油气管线防腐管运输设备开展了相关设计研究，论文选题具有工程价值。
具有一定的科研能力与专业知识基础。论文写作也比较规范。论文根据实际施工需求，对防腐管运输设备进行了分析与研究，提出了符合实际工况的油气管线防腐管运输设备的方案设计。
论文不足之处:
图2-1应划出中心线，图2-14没标坐标原点，。",0.528162,0.436766,0.471838,1,中性,72,8
492,4.70E+17,"方案欠深入。《国有施工企业市场营销策略设计研究--以T公司为例》论文主要不足之处为：
1、文献综述仅是对国内外相关研究的简单堆砌，并未做进一步评述。
2、论文所提供的“T公司”案例相关信息不够翔实，缺乏充分的数据支撑，对研究问题的分析亦不够深入。
论文提出的保障措施放之四海皆准，针对性不足。选题有点偏离",0.0584632,0.870082,0.941537,0,负向,73,8
493,3.57E+18,"论文的图片较多，文字论述不够充分本论文主要工作是设计并实现了基于CA认证技术的河北建投集团电子采购平台，论文撰写较规范，文献综述比较全面。
论文存在的主要问题如下：
1、论文的理论深度不够，论文的主要工作是完成电子采购平台的设计与实现，侧重具体编码实现，未对电子采购平台中涉及的身份认证、加密算法、数字签名、数据存储等关键技术进行深入研究。
2、论文中有部分撰写不规范的地方，如图3-8至图3-14，图太大或图中文字显示不清楚，还有部分流程图不规范。
1、 本研究对文献资料掌握不够深入、综合。对行业最新动态掌握的准确性欠缺。
2、 论文规范性欠缺。",0.25601,0.431089,0.74399,0,负向,73,8
494,6.02E+18,"论文中图的表达需要清晰，缺乏规范性。对于评价结果的验证数据略显不足。本文主要针对新能源电动汽车进行功能策略设计及功能逻辑仿真，并应用 PREEvision 软件对设计的架构方案进行评估，证明其架构功能性较好，生命周期较长。不足之处在于：
新能源汽车近5年发展较快，但文献综述部分所选用的文献几乎都是2016年以前；论文的撰写规范性略差一些，体现在图欠清晰，空行，空白较多等1. “新能源电动汽车电子电气架构设计及仿真建模”作为硕士研究生论文题目选得太大了。
2. 论文对“汽车电子电气架构研究现状”直接相关的国内外研究现状叙述不充分。文献缺少近期的内容。
3. 论文理论研究内容不足，工程研究内容不够聚焦。缺少实验内容和实验数据。",0.318598,0.292004,0.681402,0,负向,73,8
495,9.10E+18,"第三章中现有知识介绍过多.1)对现有技术缺乏必要和足够的综述。
2)对系统方案缺乏必要的轮式，研究方案可行性较差。
创新性不够，创新点不突出。实验设计简单，没有实际验证。1.论文第三章为基础知识与理论内容。
2.最终实验，样本较少。",8.57E-05,0.99981,0.999914,0,负向,73,8
